Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Five of One,4848,N Sheridan Rd,,,,Chicago,,Out of Business,Dining,Other,Yes,2019,Catering business,773-350-1775,,POINT(-87.6548688883295 41.9704821306319),-87.65486889,41.97048213,
Flats Chicago,1025,W Sunnyside Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,312-506-3200,,POINT(-87.6557609998483 41.9635424924885),-87.655761,41.96354249,
Flats No 4875,4875,N Magnolia Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Other,No,2019,Apartment Building Operators,312-561-3700,,POINT(-87.6610345570288 41.9712310897521),-87.66103456,41.97123109,
Flats No 5051,5051,N Kenmore Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Public,Yes,2019,Apartment Building Operators,312-561-3600,,POINT(-87.6562430313382 41.9748311735721),-87.65624303,41.97483117,
Flower Fetish,4704,N Kenmore Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Florists,773-988-8688,,POINT(-87.6561584585474 41.9675032453781),-87.65615846,41.96750325,
Flying Labrador Consulting,822,W Agatite Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Consulting Nec,323-302-5516,,POINT(-87.6510405838973 41.9627124677663),-87.65104058,41.96271247,
Flynn Industries,4830,N Broadway,,,,Chicago,,Active,Arts and Entertainment,Amusement,No,2019,Mfg Industries Nec,773-301-1478,,POINT(-87.6597069467518 41.9699423292908),-87.65970695,41.96994233,
Food Enterprises,917,W Gunnison St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,Yes,2019,Bus Consulting Nec,312-560-2918,,POINT(-87.6531326649726 41.9700054886176),-87.65313266,41.97000549,
Food Therapist,4646,N Marine Dr,,,,Chicago,,Active,Health Services,Other,Yes,2019,Ofcs Hlth Prnrs Ne,415-640-6148,,POINT(-87.6490860304004 41.967023123899),-87.64908603,41.96702312,
Food Town,4401,N Hazel St,,,,Chicago,,Active,Retail,Small Grocery,No,2019,Grocery Stores,773-561-6362,,POINT(-87.6522464769448 41.9618675897563),-87.65224648,41.96186759,
Foodies Depot,4804,N Sheridan Rd,,,,Chicago,,Out of Business,Retail,Convenience,No,2019,Misc Rtl Strs Nec,855-650-3663,,POINT(-87.6548621303036 41.9692437641918),-87.65486213,41.96924376,
Foremost Liquors,1040,W Argyle St,,,,Chicago,,Active,Retail,Liquor,No,2019,Liquor Stores,773-989-0808,,POINT(-87.6565720671587 41.9733431861001),-87.65657207,41.97334319,
Foresight Design Initiative,4619,N Ravenswood Ave,,,,Chicago,,Active,Childcare and Schools,Trade school,Yes,2019,Services  Nec,773-271-1990,,POINT(-87.6740870673272 41.9660010313646),-87.67408707,41.96600103,
Forteza Fitness & Martial Arts,4437,N Ravenswood Ave,,,,Chicago,,Active,Fitness,Fitness art,Yes,2019,,773-271-3988,,POINT(-87.6739742550972 41.9622060160323),-87.67397426,41.96220602,
Forthright Realty,4343,N Clarendon Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-484-0998,,POINT(-87.6498346153913 41.9614301733827),-87.64983462,41.96143017,
Fortune Computers,5101,N Sheridan Rd,,,,Chicago,,Active,Trade Service,Tech service,No,2019,Comptr Softwre Str,773-499-6818,,POINT(-87.6549545597599 41.9754325286975),-87.65495456,41.97543253,
Foundation For The Preservation,4512,N Sheridan Rd,,,,Chicago,,Active,Arts and Entertainment,Museum,No,2019,Ncmrcl Rsch Orgnztn,773-784-1050,,POINT(-87.6548130670178 41.9639527479513),-87.65481307,41.96395275,
Four Walls Project,5100,N Marine Dr,,,,Chicago,,Active,Social Services & Political Advocacy,Other social service,Yes,2019,Nonprofit/charity,224-999-0134,,POINT(-87.6519836236044 41.9758738532528),-87.65198362,41.97587385,
Foursided,5061,N Clark St,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Gallery,773-506-8300,,POINT(-87.668147008715 41.9742106027675),-87.66814701,41.9742106,
Fox Village,4500,N Clark St,,,,Chicago,,Active,Retail,Beauty-Accessory,No,2019,Jewelry Prec Metal,773-271-4150,,POINT(-87.6664574923629 41.9638643538805),-87.66645749,41.96386435,
Foxtail Magazine,945,W Agatite Ave,,,,Chicago,,Unknown,Trade Service,Media,Yes,2019,"Bks Prdcls Nwsppr  No signage, no answer on phone",773-386-6233,,POINT(-87.6534210834676 41.9626555360412),-87.65342108,41.96265554,
Francisco's Limousine Service,4880,N Clark St,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-739-0300,,POINT(-87.6677965319052 41.971218758013),-87.66779653,41.97121876,
Frank Alschuler & Associates,832,W Jr Terrace,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Architectural Services,773-477-6998,,POINT(-87.6512340837044 41.9603405117142),-87.65123408,41.96034051,
Frank Paul and Associates,819,W Castlewood Ter,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Management Consulting Services,312-952-8391,,POINT(-87.6511301647957 41.9708184741024),-87.65113016,41.97081847,
Franklin Stewart,921,W Argyle St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,Employment Agencies,773-271-2230,,POINT(-87.6534520807348 41.9732865069751),-87.65345208,41.97328651,
Freestone Psychotherapy,4411,N Ravenswood Ave,,,,Chicago,,Active,Health Services,Therapy outpatient,No,2019,Ofcs Hlth Prnrs Ne,312-834-7778,,POINT(-87.6739845417055 41.9619330315523),-87.67398454,41.96193303,
Friends of 46th Ward Schools,4166,N Clarendon Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Advocacy,Yes,2019,Membership Organizations Ne,773-297-4546,,POINT(-87.6497669030801 41.9575862203307),-87.6497669,41.95758622,
Frtl Creative Labs,4814,N Clark St,,,,Chicago,,Out of Business,Industrial,Other,No,2019,Creative science arts,855-755-0200,,POINT(-87.6676484877497 41.9698787324306),-87.66764849,41.96987873,
FS Schmacher Textiles,4201,N Clarendon Ave,,,,Chicago,,Active,Industrial,Finished goods,Yes,2019,Fabric Mills Cotto,773-472-8342,,POINT(-87.6497245825487 41.9586664192819),-87.64972458,41.95866642,
Full Kit Gear,5021,N Clark St,,,,Chicago,,Active,Retail,Clothing,No,2019,,773-657-8000,,POINT(-87.6679706505601 41.9731317626291),-87.66797065,41.97313176,
Fullilove Consulting Group,4529,N Hermitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Management Consulting Services,773-271-8460,,POINT(-87.6724370597797 41.9642550315686),-87.67243706,41.96425503,
Fullilove Consulting Group,4921,N Hermitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Management Consulting Services,773-941-2059,,POINT(-87.6726282042041 41.9719898337437),-87.6726282,41.97198983,
Furama Restaurant,4936,N Broadway,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-271-1161,,POINT(-87.6598330010474 41.9721649081675),-87.659833,41.97216491,
Futatsuki Ramen,4621,N Broadway,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-561-9999,,POINT(-87.6579611769983 41.9661967673887),-87.65796118,41.96619677,
Futurity,5121,N Ravenswood Ave,,,,Chicago,,Active,Unknown,Unknown,No,2019,Association,773-506-2007,,POINT(-87.6743761038632 41.9750192831097),-87.6743761,41.97501928,
Gabriel Lingat Design Studio,4343,N Clarendon Ave,,,,Chicago,,Active,Trade Service,Media,No,2019,Bus  Services  Nec,773-857-2630,,POINT(-87.6498346153913 41.9614301733827),-87.64983462,41.96143017,
Gansari & Associates,4753,N Broadway,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Architectural Services,773-904-7560,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
Garcia's Restaurant,1758,W Lawrence Ave,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Eating Places,773-784-1212,,POINT(-87.6730409998401 41.9688534750921),-87.673041,41.96885348,
Gareth Breunlin,4553,N Magnolia Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Commercial Art Gr Dsg,708-220-4836,,POINT(-87.660893626632 41.9649917429798),-87.66089363,41.96499174,
Garrett Investments,4321,N Hazel St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Investors Nec,773-968-1706,,POINT(-87.6522336148665 41.9609434505033),-87.65223361,41.96094345,
Garth A Wemmer Landscape Architecture,720,W Bittersweet Pl,,,,Chicago,,Active,Trade Service,Outdoor service,Yes,2019,Architectural Services,773-857-2675,,POINT(-87.648231609496 41.9556614856809),-87.64823161,41.95566149,
Gataric Group,1604,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,773-784-1889,,POINT(-87.669469436611 41.9616588508857),-87.66946944,41.96165885,
Gate,4026,N Clarendon Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Gas Othr Services Comb,773-935-6021,,POINT(-87.6497368957563 41.9554342977749),-87.6497369,41.9554343,
Gather Voices,4021,N Broadway,,,,Chicago,,Out of Business,Trade Service,Tech service,No,2019,Prepackaged Sftware,773-784-7333,,POINT(-87.6508945331034 41.9551610177336),-87.65089453,41.95516102,
GD Painting & Decorating,5030,N Marine Dr,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Bus  Services  Nec,773-879-2294,,POINT(-87.6513430223989 41.974172623528),-87.65134302,41.97417262,
Geek Bar Chicago,4437,N Paulina St,,,,Chicago,,Out of Business,Dining,Bar-grill,Yes,2019,Drinking Places,773-331-3180,,POINT(-87.670784319557 41.9624097152615),-87.67078432,41.96240972,
Gember Maintenance,950,W Leland Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,Yes,2019,Bldng Maint Svc Ne,773-297-5593,,POINT(-87.6544241962127 41.9672795114325),-87.6544242,41.96727951,
Genoa Healthcare,4740,N Clark St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Pharmacy,773-728-2310,,POINT(-87.6673285222186 41.967969409843),-87.66732852,41.96796941,
"George Brumis, MD",4656,N Beacon St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-944-1020,,POINT(-87.6639720480078 41.9663185080567),-87.66397205,41.96631851,
George Lowell,5123,N Clark St,,,,Chicago,,Active,Health Services,Mobile health service,No,2019,No phone# did web check found nothing,773-754-8106,,POINT(-87.6682409266796 41.9750515204237),-87.66824093,41.97505152,
Get On Floor Dance Company,4980,N Marine Dr,,,,Chicago,,Out of Business,Arts and Entertainment,Performers & arts instructors,Yes,2019,Floor Covering Strs,773-540-5901,,POINT(-87.6508658427099 41.9728528295562),-87.65086584,41.97285283,
GFW Management Wolcott,4521,N Beacon St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Management  Services,773-784-3635,,POINT(-87.6636555894995 41.9641657021134),-87.66365559,41.9641657,
Gia Photos,869,W Buena Ave,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,312-927-7238,,POINT(-87.6523998040924 41.958416517577),-87.6523998,41.95841652,
Gibbons Management Enterprises,4060,N Kenmore Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Sngl-Fam Hsng Cnstr,773-248-0274,,POINT(-87.65615733745 41.9563157953385),-87.65615734,41.9563158,
Gigio's Pizzeria,4643,N Broadway,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-271-2273,,POINT(-87.6581820960829 41.9665761614795),-87.6581821,41.96657616,
Gilleon Health,5149,N Ashland Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Family practice physician,773-832-8700,,POINT(-87.669576097178 41.9758208381027),-87.6695761,41.97582084,
Gillis & Brill,4745,N Ravenswood Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,,773-929-9313,,POINT(-87.6741536118285 41.9682782827152),-87.67415361,41.96827828,
Gillman Real Estate and Management,4882,N Ashland Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,No evidence of business,847-757-3422,,POINT(-87.669547907146 41.9713020526395),-87.66954791,41.97130205,
Ginny Sykes,4520,N Dover St,,,,Chicago,,Active,Service or Programmed Residential Space,Other,Yes,2019,Residential Home,773-519-7673,,POINT(-87.6651991161432 41.9640900562596),-87.66519912,41.96409006,
Glassyvapes,1530,W Montrose Ave,,,,Chicago,,Active,Retail,Other,No,2019,Tobacco Strs Stand,224-935-5685,,POINT(-87.6687839995914 41.9616304563668),-87.668784,41.96163046,
Glenn Realty,4940,N Winthrop Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-728-3062,,POINT(-87.657626950712 41.9728360341332),-87.65762695,41.97283603,
Gloor Ux Design,4745,N Ravenswood Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Graphic Design,773-405-3745,,POINT(-87.6741536118285 41.9682782827152),-87.67415361,41.96827828,
Godfather's Famous Pizza,1265,W Wilson Ave,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Eating Places,773-878-8600,,POINT(-87.6615593743773 41.9652679304989),-87.66155937,41.96526793,
Gold Cast Consulting Group,4100,N Marine Dr,,,,Chicago,,Active,Health Services,Other,No,2019,,312-622-0566,,POINT(-87.6456825464525 41.9559756810404),-87.64568255,41.95597568,
Gold Coast Taxi Association,4542,N Broadway,,,,Chicago,,Out of Business,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,Membership Organizations Ne.This is an apt,773-271-0163,,POINT(-87.65692570514 41.964486095541),-87.65692571,41.9644861,
Golden House Restaurant,4744,N Broadway,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-334-0406,,POINT(-87.6589847210263 41.9676689158339),-87.65898472,41.96766892,
Golden Nugget Pancake House,1765,W Lawrence Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-769-6700,,POINT(-87.6737025003507 41.9688024738447),-87.6737025,41.96880247,
Golf 312,1967,W Montrose Ave,,,,Chicago,,Active,Fitness,Trainer,No,2019,,312-446-6492,,POINT(-87.6514594719075 41.9691515250039),-87.65145947,41.96915153,
Goodyear Tire & Rubber Company,4809,N Broadway,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,Auto Home Sppl Str,773-334-5552,,POINT(-87.6596335642746 41.9693660781062),-87.65963356,41.96936608,
Gorilla Sushi Bar,4617,N Clark St,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Grocery Stores,773-728-3333,,POINT(-87.6667970402689 41.9658328391181),-87.66679704,41.96583284,
Government Finance Officers Association,4325,N Dayton St,,,,Chicago,,Active,Social Services & Political Advocacy,Other social service,No,2019,Membership Organizations Ne,773-477-9749,,POINT(-87.6511120781158 41.9611128920995),-87.65111208,41.96111289,
Grace Abundant,4753,N Broadway,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Civic Social Assns,773-425-7715,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
Graceland Cemetery,4001,N Clark St,,,,Chicago,,Active,Trade Service,Funeral,No,2019,Cemtry Sbdvdrs Dvp,773-525-1105,,POINT(-87.6622367615937 41.954534868779),-87.66223676,41.95453487,
Granville Fruit & Grocery,1108,W Argyle St,,,,Chicago,,Active,Retail,Small Grocery,No,2019,Grocery Stores,773-334-3177,,POINT(-87.6582632516823 41.9732645117184),-87.65826325,41.97326451,
Graphic Alchemy,4622,N Hermitage Ave,,,,Chicago,,Active,Trade Service,Tech service,Yes,2019,Commercial Art Gr Dsg,773-989-9203,,POINT(-87.6725479145807 41.9659381365776),-87.67254791,41.96593814,
Grasmere Residential Home,4621,N Sheridan Rd,,,,Chicago,,Active,Health Services,Rehab inpatient,No,2019,Residential Care,773-334-6601,,POINT(-87.6547330639569 41.9660998636144),-87.65473306,41.96609986,
Great Lakes Clinical Trials,5149,N Ashland Ave,,,,Chicago,,Active,Health Services,Other,No,2019,,773-293-4053,,POINT(-87.669576097178 41.9758208381027),-87.6695761,41.97582084,
Green Door Capital Investments,837,W Jr Terrace,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Investors Nec,312-622-8300,,POINT(-87.6513734159982 41.9602884742719),-87.65137342,41.96028847,
Green Earth Service,869,W Buena Ave,,,,Chicago,,Active,Retail,Other food,Yes,2019,Misc Food Stores,312-624-3080,,POINT(-87.6523998040924 41.958416517577),-87.6523998,41.95841652,
Green Shirt Studio,4407,N Clark St,,,,Chicago,,Active,Arts and Entertainment,Live theater,No,2019,Thtrcl Prdcrs Services,773-217-9565,,POINT(-87.6659350771094 41.9619779096094),-87.66593508,41.96197791,
Greenkey Photography,4100,N Marine Dr,,,,Chicago,,Active,Trade Service,Photo studio,No,2019,Photo Stdios Prtrt,312-810-3686,,POINT(-87.6456825464525 41.9559756810404),-87.64568255,41.95597568,
Greenstar Company,4403,N Broadway,,,,Chicago,,Active,Retail,Phones,No,2019,Elec Parts Equip,773-961-6645,,POINT(-87.6551428753895 41.96190661437),-87.65514288,41.96190661,
Greenview Health Center,5025,N Paulina St,,,,Chicago,,Active,Health Services,Other,No,2019,Ofcs Clns of Mdl D,773-334-9056,,POINT(-87.6710573678775 41.9727994499092),-87.67105737,41.97279945,
Grime A Way Professional Washing,4521,N Greenview Ave,,,,Chicago,,Active,Trade Service,Unknown,No,2019,Bldng Maint Svc Ne,773-297-4950,,POINT(-87.6677255605062 41.9640845870442),-87.66772556,41.96408459,
Ground Floor Marketing,4842,N Paulina St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Floor Covering Strs,773-334-0482,,POINT(-87.6710799398457 41.9701129104232),-87.67107994,41.97011291,
Ground Pro Logistics,4343,N Clarendon Ave,,,,Chicago,,Out of Business,Trade Service,Tech service,Yes,2019,,312-731-4569,,POINT(-87.6498346153913 41.9614301733827),-87.64983462,41.96143017,
GROWcommunity,4550,N Hermitage Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Youth Centers,No,2019,Indvdl Family Services,773-561-8874,,POINT(-87.6725199401444 41.9649384970139),-87.67251994,41.9649385,
Grrr Records,939,W Wilson Ave,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,No,2019,Bus  Services  Nec,800-568-1225,,POINT(-87.6535851912969 41.9653726578021),-87.65358519,41.96537266,
Guardian Hospice,1730,W Winnemac Ave,,,,Chicago,,Active,Health Services,Other,No,2019,Hospice Services,847-334-2633,,POINT(-87.672432861054 41.9734175112989),-87.67243286,41.97341751,
Gulf Coast Masonry,955,W Carmen Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Gaslne Svc Stations,773-851-4720,,POINT(-87.6546312489026 41.97426147079),-87.65463125,41.97426147,
Gunderkline Counseling,4753,N Broadway,,,,Chicago,,Active,Health Services,Counselor,No,2019,Indvdl Family Services,872-216-6623,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
Gunnison Street Lofts,1215,W Gunnison St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Rl Estate Agents Managers,773-506-0745,,POINT(-87.6603503291415 41.9701755546368),-87.66035033,41.97017555,
