Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
1001 Insurance & Financial Services,6745,W Belmont Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-725-1001,,POINT(-87.7950232232876 41.9381355143147),-87.79502322,41.93813551,
7-Eleven,2759,N Harlem Ave,,,,Chicago,,Active,Retail,Convenience,No,2019,Grocery Stores,773-745-0020,,POINT(-87.8064436806661 41.9306138693485),-87.80644368,41.93061387,
A-1 Roofing,2831,N Harlem Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-370-6777,,POINT(-87.8064830385536 41.9316920252789),-87.80648304,41.93169203,
A-Royal Glass and Board-Up,2405,N Neva Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Courier Svc Exc Ai,773-889-3300,,POINT(-87.8043451254325 41.9238117509696),-87.80434513,41.92381175,
AAA Insurance,6743,W Belmont Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-253-5100,,POINT(-87.794941331968 41.9381364665382),-87.79494133,41.93813647,
ABC Window & Siding Corporation,3020,N Nordica Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Rfng Sdng Sht Mtl,773-745-6615,,POINT(-87.8025509032476 41.9350755754097),-87.8025509,41.93507558,
Accurate Fire Equipment,6750,W Diversey Ave,,,,Chicago,,Active,Retail,Other,Yes,2019,Durable Goods Nec,773-278-4780,,POINT(-87.7945886165565 41.9309508142063),-87.79458862,41.93095081,
Adopt A Kid,2939,N Newland Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Child welfare,No,2019,Business Associatns,773-237-3097,,POINT(-87.7992165967631 41.9338078640351),-87.7992166,41.93380786,
Advanced Dermatology and Urology Center,2735,N Harlem Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-385-6069,,POINT(-87.8064266548965 41.9300008114521),-87.80642665,41.93000081,
Advanced Family Care,3115,N Harlem Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Child Day Care Services,773-889-0355,,POINT(-87.8066830709095 41.9370305339524),-87.80668307,41.93703053,
Advanced Foot Ankle Specialists,3115,N Harlem Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-654-5266,,POINT(-87.8066830709095 41.9370305339524),-87.80668307,41.93703053,
Advanced Medical Team HM Health Care,2904,N Nora Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Hlth Alld Services Ne,773-263-9517,,POINT(-87.8020184322528 41.9328526591527),-87.80201843,41.93285266,
Aegis Administrative Services,6970,W Diversey Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-889-2307,,POINT(-87.8006119193512 41.9308494607408),-87.80061192,41.93084946,
Aggravated Towing,2925,N Nora Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Towing,No,2019,Lcl Trckg W/O Strge,312-383-4659,,POINT(-87.8019671330602 41.9333584506456),-87.80196713,41.93335845,
Agnes Flowers,6735,W Belmont Ave,,,,Chicago,,Active,Trade Service,Florist,No,2019,,773-225-6161,,POINT(-87.794604516737 41.9380861583822),-87.79460452,41.93808616,
Air Cleaning Specialist,7117,W Grand Ave,,,,Chicago,,Active,Trade Service,Indoor service,No,2019,Warm Air Heating A,773-637-0730,,POINT(-87.8032970825501 41.9235026779662),-87.80329708,41.92350268,
Alfa Insurance Agency,6745,W Belmont Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-647-1609,,POINT(-87.7950232232876 41.9381355143147),-87.79502322,41.93813551,
Alia Drug Testing,2648,N Nordica Ave,,,,Chicago,,Active,Health Services,Other,No,2019,Bus  Services  Nec,773-386-8652,,POINT(-87.8027568447214 41.9285866591528),-87.80275684,41.92858666,
All In One Services,2856,N Mont Clare Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Services  Nec,773-552-5800,,POINT(-87.804167833928 41.9324111562289),-87.80416783,41.93241116,
Allstar Appliance Services,2655,N Harlem Ave,,,,Chicago,,Out of Business,Trade Service,Other repair,No,2019,Electl RPR Shps Ne,847-676-4600,,POINT(-87.8063571019373 41.9285252706119),-87.8063571,41.92852527,
Allstate Insurance,2851,N Harlem Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-804-0088,,POINT(-87.8065166553082 41.9322517856274),-87.80651666,41.93225179,
Allstate Northwest Chicago Insurance,6733,W Belmont Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-836-1500,,POINT(-87.7946398322058 41.9381375250097),-87.79463983,41.93813753,
Alpha & Omega Taxes Pros,6745,W Belmont Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,,773-725-8000,,POINT(-87.7950232232876 41.9381355143147),-87.79502322,41.93813551,
Ambroz Logistics,2826,N Newcastle Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Frgt Trans Arngmnt,773-397-2328,,POINT(-87.7967588851975 41.9316827426677),-87.79675889,41.93168274,
American Legion 716 General George Bell Jr Post,3042,N Nordica Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Other social service,No,2019,Civic Social Assns,773-637-0154,,POINT(-87.8025798523559 41.9356965748282),-87.80257985,41.93569657,
American Turners Northwest,6625,W Belmont Ave,,,,Chicago,,Active,Fitness,Gym,No,2019,Amusement Recreation N,847-658-7114,,POINT(-87.7918595553846 41.9381795397663),-87.79185956,41.93817954,
Amt Trucking,2551,N Neva Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,No,2019,Lcl Trckg W/O Strge,773-931-9401,,POINT(-87.8051270460053 41.9267866065022),-87.80512705,41.92678661,
Anna Ligtenberg,2622,N Sayre Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,Bus  Services  Nec,312-493-6476,,POINT(-87.8009103926892 41.9279035497458),-87.80091039,41.92790355,
Annette Nieves Photography,2715,N Nordica Ave,,,,Chicago,,Active,Trade Service,Photo studio,No,2019,Photo Stdios Prtrt,312-259-7888,,POINT(-87.8027271580962 41.9295067015878),-87.80272716,41.9295067,
Anthony's Heating and Cooling,7025,W Grand Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Plbng Htng Air-Co,773-237-5724,,POINT(-87.8018129165804 41.9234815030065),-87.80181292,41.9234815,
Apollaro Funeral Services,7062,W Diversey Ave,,,,Chicago,,Out of Business,Trade Service,Funeral,Yes,2019,Funerl Svc Crmtrie,773-379-5151,,POINT(-87.8034109188595 41.930823518537),-87.80341092,41.93082352,
Applebee's,6656,W Grand Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-836-7696,,POINT(-87.7923305259184 41.9236435082121),-87.79233053,41.92364351,
Artter Company,3133,N Natoma Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,"Moved to Winfield, IL",773-682-1392,,POINT(-87.7919360747788 41.937408199219),-87.79193607,41.9374082,
Autozone,7123,W Grand Ave,,,,Chicago,,Active,Retail,Auto Supply,No,2019,Auto Home Sppl Str,773-385-9745,,POINT(-87.8035140571322 41.9235296778508),-87.80351406,41.92352968,
Avon,3001,N New England Ave,,,,Chicago,,Active,Retail,Beauty-Accessory,No,2019,Drct Sllng Estbmnts,773-882-2866,,POINT(-87.7980060971548 41.9346090313215),-87.7980061,41.93460903,
Bana & Rocky Hair Salon,7101,W Belmont Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,,,POINT(-87.8041304999448 41.9380104882548),-87.8041305,41.93801049,
Banfield Pet Hospital,6655,W Grand Ave,,,,Chicago,,Active,Trade Service,Animal care,No,2019,Vtrnry Services Spclte,773-836-3573,,POINT(-87.7918695185994 41.9235431944983),-87.79186952,41.92354319,
Baraka Auto Sales,6834,W Grand Ave,,,,Chicago,,Active,Retail,Car-truck-motorcycle,No,2019,Automotive Dlrs Ne,773-417-3821,,POINT(-87.7966689880921 41.9236698055713),-87.79666899,41.92366981,
BC Electric,3037,N Rutherford Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Electrical Work,773-237-2530,,POINT(-87.7943646225387 41.9356440314457),-87.79436462,41.93564403,
BD & Sons Excavating,2329,N Newland Ave,,,,Chicago,,Active,Trade Service,Outdoor service,No,2019,Sngl-Fam Hsng Cnstr,773-237-0464,,POINT(-87.7988165742721 41.9219732825433),-87.79881657,41.92197328,
Beauty and the Bling,7061,W Belmont Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-836-0996,,POINT(-87.803322123987 41.9379736835661),-87.80332212,41.93797368,
Benefit Insurance,6737,W Belmont Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-545-2001,,POINT(-87.7947712233925 41.9381375250097),-87.79477122,41.93813753,
Benjamin Moore,6855,W Belmont Ave,,,,Chicago,,Active,Retail,Hardware,No,2019,,773-637-4211,,POINT(-87.797902081228 41.9380995142439),-87.79790208,41.93809951,
Bethesda Rehab & Senior Care,2833,N Nordica Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Group home,No,2019,Nrsng Prsnl Cre N,773-622-6144,,POINT(-87.8028566430579 41.9323040885477),-87.80285664,41.93230409,
Bogdan Zajac Construction,3113,N Newland Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Sngl-Fam Hsng Cnstr,773-237-7623,,POINT(-87.7993065971748 41.9367332827037),-87.7993066,41.93673328,
Buetow General Rehab,2536,N Mont Clare Ave,,,,Chicago,,Active,Health Services,Rehab inpatient,Yes,2019,,773-719-9242,,POINT(-87.8039498846738 41.9264549683986),-87.80394988,41.92645497,
Cabaret Management Group,6970,W Diversey Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Management  Services,773-218-8400,,POINT(-87.8006119193512 41.9308494607408),-87.80061192,41.93084946,
Cafe Number Ten,2625,N Harlem Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,773-417-7214,,POINT(-87.8063535967111 41.9279132826958),-87.8063536,41.92791328,
Cakes & Beyond,2906,N Oak Park Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Retail Bakeries,773-370-0298,,POINT(-87.7955699101217 41.9329973294177),-87.79556991,41.93299733,
Capri Floors,3111,N Nordica Ave,,,,Chicago,,Out of Business,Trade Service,Indoor service,Yes,2019,Flr Laying Work Ne,773-685-3515,,POINT(-87.8025370781753 41.9369483606032),-87.80253708,41.93694836,
Casey Remodeling,2824,N Nordica Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Sngl-Fam Hsng Cnstr,773-622-8599,,POINT(-87.8029004107751 41.9315851361622),-87.80290041,41.93158514,
Charo's Hair Salon,7162,W Grand Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-836-5000,,POINT(-87.8050981633723 41.9238322781625),-87.80509816,41.92383228,
Chase Bank,7180,W Grand Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,No,2019,Natnl Commercial Banks,773-481-9337,,POINT(-87.8057374674105 41.9239512270728),-87.80573747,41.92395123,
Chicago Join Hands,2633,N Harlem Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,,,POINT(-87.8063650637057 41.9281292825609),-87.80636506,41.92812928,www.chicagojoinhands.com
Chicago Public Library--Galewd,6871,W Belden Ave,,,,Chicago,,Active,Public Services,Library,No,2019,Libraries,312-746-0165,,POINT(-87.797320699661 41.9210665436971),-87.7973207,41.92106654,
Chicagoland Electrical Construction,6901,W Grand Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Sngl-Fam Hsng Cnstr,773-237-4511,,POINT(-87.7979707232955 41.9235694918989),-87.79797072,41.92356949,
Childbirth Doulas Services,2424,N Neva Ave,,,,Chicago,,Active,Health Services,Alternative medicine,No,2019,Insurance Agnts Sv,773-837-4686,,POINT(-87.804459443239 41.9245383041063),-87.80445944,41.9245383,
CHR Construction,3105,N Nordica Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-544-3393,,POINT(-87.8025335531862 41.936687361119),-87.80253355,41.93668736,
City Chicago School Dst 299 Josephine C. Locke Elementary School,2828,N Oak Park Ave,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Elmntry Scndry Scl,773-534-3059,,POINT(-87.7955535140711 41.9316452753883),-87.79555351,41.93164528,
Clarendon Cleaners,3046,N Nashville Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,Dryclng Plt Exc Rg,773-745-1840,,POINT(-87.7907173771452 41.9354985753022),-87.79071738,41.93549858,
Claywood Capital,2524,N Newcastle Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Investors Nec,773-804-3660,,POINT(-87.7965779106003 41.9262031365338),-87.79657791,41.92620314,
Clirim,2350,N Sayre Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,No,2019,Bus  Services  Nec,773-637-0292,,POINT(-87.800739392985 41.9227199998421),-87.80073939,41.92272,
Collins Management,2322,N Newcastle Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Apartment Building Operators,773-889-7209,,POINT(-87.7970469255017 41.9218647175112),-87.79704693,41.92186472,
Comfort HVAC Heating & Cooling,3051,N Neva Ave,,,,Chicago,,Active,Trade Service,Indoor service,No,2019,Plbng Htng Air-Co,773-745-8242,,POINT(-87.805264078612 41.935851283123),-87.80526408,41.93585128,
Commercial Draperies & Upholstery,3015,N Neva Ave,,,,Chicago,,Active,Retail,Housewares & furnishings,No,2019,Drapry Uphlstry St,773-267-3297,,POINT(-87.8052355858478 41.9348792826994),-87.80523559,41.93487928,
Commonwealth Edison Company,2823,N Mont Clare Ave,,,,Chicago,,Active,Public Services,Utility-Electric,No,2019,Electric  Services,312-394-4321,,POINT(-87.8040451806541 41.931467894949),-87.80404518,41.93146789,
Complete Auto Repair,7059,W Belmont Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-237-3337,,POINT(-87.803581888021 41.9380194886211),-87.80358189,41.93801949,
Coronel Heating & Cooling,3137,N Oak Park Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Plbng Htng Air-Co,773-622-2626,,POINT(-87.7956570970099 41.9374886960455),-87.7956571,41.9374887,
Correct Carpet,2925,N Rutherford Ave,,,,Chicago,,Active,Retail,Housewares & furnishings,No,2019,Crpt Uphlstry Clng,773-237-9717,,POINT(-87.7943070971228 41.9335742830477),-87.7943071,41.93357428,
Creations By Design,2700,N Neva Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Bus  Services  Nec,773-620-0155,,POINT(-87.8052504682371 41.9290646649064),-87.80525047,41.92906466,
Cut It Out Barbershop,7151,W Grand Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-297-0739,,POINT(-87.8045968441549 41.9236976923231),-87.80459684,41.92369769,
DAK Project and Co,2750,N New England Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus  Services  Nec,773-719-9793,,POINT(-87.797937884482 41.9305047168744),-87.79793788,41.93050472,
Dana Contractors,2659,N Nordica Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Spcl Trd Cntrs Nec,773-889-3006,,POINT(-87.8026966333428 41.9287944757738),-87.80269663,41.92879448,
Davita Dialysis,7009,W Belmont Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-889-6051,,POINT(-87.8016918874605 41.9380464883759),-87.80169189,41.93804649,
Daw's Chicago Style Hot Dog,2706,N Newcastle Ave,,,,Chicago,,Out of Business,Dining,Fast Food,No,2019,Eating Places,773-550-1776,,POINT(-87.7966769103345 41.9293251615972),-87.79667691,41.92932516,
Deaf European American Association of Chicago,3032,N New England Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Disabled,No,2019,Membership Organizations Ne,773-295-1996,,POINT(-87.7981079104125 41.9354269945005),-87.79810791,41.93542699,
Deardorff Communications,2750,N Oak Park Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus  Services  Nec,773-745-2989,,POINT(-87.7954778777209 41.9305408849674),-87.79547788,41.93054088,
Decorium Furniture,7128,W Grand Ave,,,,Chicago,,Out of Business,Retail,Housewares & furnishings,No,2019,Furniture Stores,773-889-0933,,POINT(-87.8038992511328 41.923644231398),-87.80389925,41.92364423,
Del Rancho Market,6816,W Grand Ave,,,,Chicago,,Active,Retail,Large grocery,No,2019,Gen Frms Prim Anml,773-622-6064,,POINT(-87.7962819444603 41.9236265046527),-87.79628194,41.9236265,
Deli Pan,2651,N Harlem Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,872-256-5425,,POINT(-87.8063850970348 41.9288135865203),-87.8063851,41.92881359,
Deneen,6603,W Diversey Ave,,,,Chicago,,Active,Trade Service,Disposal,No,2019,Sanitary Services Nec,773-617-2599,,POINT(-87.7909919463135 41.9309085166736),-87.79099195,41.93090852,
Diamante Transportation,2711,N Newcastle Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,No,2019,Transportation  Services Ne,708-654-0473,,POINT(-87.7966056227285 41.9294798378961),-87.79660562,41.92947984,
Diversey New England Auto Service,6902,W Diversey Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Gnrl Atmtve RPR Shp,773-237-2672,,POINT(-87.7981815004005 41.9308754858037),-87.7981815,41.93087549,
Diversey Plumbing,7147,W Belmont Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-406-0717,,POINT(-87.8057320811121 41.9380125210052),-87.80573208,41.93801252,
Don Ramon Restaurant,7020,W Grand Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-745-2026,,POINT(-87.8017140839329 41.9235365040155),-87.80171408,41.9235365,
Donato Financial,3109,N Nordica Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Investment Advice,773-889-1013,,POINT(-87.8025335531862 41.936867360578),-87.80253355,41.93686736,
"Dosha Grant, RN",2317,N Rutherford Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Hlth Prnrs Ne,773-420-7855,,POINT(-87.7937061295877 41.9217581735316),-87.79370613,41.92175817,
Dream’s Beauty Studio,6752,W Diversey Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,773-237-4308,,POINT(-87.7946183723519 41.9309508142063),-87.79461837,41.93095081,
DSM Contractors,3050,N New England Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Sngl-Fam Hsng Cnstr,773-617-3838,,POINT(-87.7981169106333 41.9359309940478),-87.79811691,41.93593099,
Economy Best Gate Repair Services,7004,W Diversey Ave,,,,Chicago,,Out of Business,Trade Service,Other repair,No,2019,Repair Services Nec,773-295-9189,,POINT(-87.8012820841127 41.9308404606992),-87.80128208,41.93084046,
Effective Electric,6971,W Oakdale Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Electrical Work   Additional working number @ (773) 889 8204,773-851-3005,timmader@earthlink.net,POINT(-87.8007102489422 41.9335295467136),-87.80071025,41.93352955,
El Alegre Burrito,7193,W Grand Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-889-6601,,POINT(-87.8058571427693 41.9239217797741),-87.80585714,41.92392178,
El Taconazo La Fiesta,7146,W Diversey Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-637-1152,,POINT(-87.8058935254366 41.9308055184453),-87.80589353,41.93080552,
Electrical Network,3115,N Nottingham Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-817-9200,,POINT(-87.803904103832 41.9369490315155),-87.8039041,41.93694903,
Ellar Remodeling,2855,N Oak Park Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Sngl-Fam Hsng Cnstr,773-865-6000,,POINT(-87.7954860964074 41.9324590897617),-87.7954861,41.93245909,
Elmwood Park Professional Services,3115,N Harlem Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Services  Nec,708-695-5750,,POINT(-87.8066830709095 41.9370305339524),-87.80668307,41.93703053,
Enterprise Books,2551,N Neva Ave,,,,Chicago,,Active,Retail,Bookstore,No,2019,Bks Prdcls Nwsppr,773-637-8034,,POINT(-87.8051270460053 41.9267866065022),-87.80512705,41.92678661,
