Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
A Town Express,2757,N Kostner Ave,,,,Chicago,60639,Out of Business,Trade Service,Vehicle services,Yes,2019,Lcl Trckg W/O Strge,773-642-1059,,POINT(-87.7368083 41.9312183),-87.7368083,41.9312183,
A-Foreign & Domestic Parts Warehouse Distributor,4250,W Diversey Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Warehouse,No,2019,Auto Exhaust RPR Sh,773-685-6665,,POINT(-87.73349 41.931973),-87.73349,41.931973,
A&D Candy,4545,W Armitage Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,Confectionery,773-227-2355,,POINT(-87.7405696 41.9167979),-87.7405696,41.9167979,
AA Chicago Transmission,4431,W Diversey Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Atmtv Trans RPR Shp,773-276-8900,,POINT(-87.7381567 41.9313542),-87.7381567,41.9313542,
Aapr Plumbing Systems,4500,W Wrightwood Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Plbng Htng Air-Co,219-776-5149,,POINT(-87.739317 41.928924),-87.739317,41.928924,
Aaron Auto Glass,4318,W Armitage Ave,,,,Chicago,,Active,Retail,Auto Supply,Yes,2019,Gnrl Atmtve RPR Shp,773-227-5200,,POINT(-87.734922 41.9173418),-87.734922,41.9173418,
Aaron Window Tinting,4307,W Armitage Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Lumbr Plywd Millw,773-360-8620,,POINT(-87.7344511 41.9168415),-87.7344511,41.9168415,
Aaron's Reliable Movers,4200,W Diversey Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,No,2019,,312-491-9322,,POINT(-87.7325120255592 41.93174949858),-87.73251203,41.9317495,aaronsreliable.com
Aav Accounting,4436,W Fullerton Ave,,,,Chicago,60639,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Acctng Audtng Bkp,773-661-9726,,POINT(-87.738228 41.924541),-87.738228,41.924541,
Addison & Associates SEC,4352,W Shakespeare Ave,,,,Chicago,,Active,Trade Service,Security,No,2019,Security services,773-862-2590,,POINT(-87.7362106 41.9199436),-87.7362106,41.9199436,
Adrianas Discount Store,4023,W Armitage Ave,,,,Chicago,60639,Out of Business,Unknown,Unknown,No,2019,,773-507-9270,,POINT(-87.7275162 41.9169441),-87.7275162,41.9169441,
"Advanced Pain Care, MD",4500,W Fullerton Ave,,,,Chicago,,Active,Health Services,Chiropractor,No,2019,Ofcs Clns of Mdl D,773-252-7246,,POINT(-87.739175 41.9245153),-87.739175,41.9245153,
Advantage MRI,2008,N Pulaski Rd,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Srgl Mdcl Instrmnt,773-227-9777,,POINT(-87.7267141 41.9175162),-87.7267141,41.9175162,
Affordable Moving Company,2060,N Kolmar Ave,,,,Chicago,60639,Active,"Wholesale, storage and transit",Moving and storage,No,2019,Moved to 2060 N Kolmar,872-903-0812,,POINT(-87.7408001 41.9178075),-87.7408001,41.9178075,
Agencia Latinos,4444,W Diversey Ave,FL 1,,,Chicago,,Active,Arts and Entertainment,Travel,No,2019,Travel Agencies,773-283-9700,,POINT(-87.7386181 41.9318076),-87.7386181,41.9318076,
Air-Cooled Associates,4341,W Diversey Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,No,2019,Repair Svcs Nec,773-276-0094,,POINT(-87.735944 41.9314453),-87.735944,41.9314453,
AK Grocery,4058,W Armitage Ave,,,,Chicago,60639,Out of Business,Retail,Small Grocery,No,2019,Grocery Stores,773-252-4990,,POINT(-87.7287635 41.9173455),-87.7287635,41.9173455,
Alamo Cab,2326,N Keystone Ave,,,,Chicago,,Active,"Wholesale, storage and transit","Taxi, limo and similar",No,2019,Called still in business,773-671-1088,,POINT(-87.7282184 41.9234763),-87.7282184,41.9234763,
Alcoiris,4007,W Armitage Ave,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Eating Places,773-772-8918,,POINT(-87.7267723 41.9170491),-87.7267723,41.9170491,
Ale G Boutique,4036,W Armitage Ave,,,,Chicago,,Active,Retail,Clothing,No,2019,,312-723-2377,,POINT(-87.7280541 41.9172438),-87.7280541,41.9172438,
Alex Car,4419,W Diversey Ave,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,Grocery Stores,773-292-0400,,POINT(-87.7378455 41.9314227),-87.7378455,41.9314227,
Alliance Builders & Construction,4105,W Armitage Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Plbng Htng Air-Co,773-235-8765,,POINT(-87.7293053 41.9169213),-87.7293053,41.9169213,
Allstate Insurance,4307,W Armitage Ave,,,,Chicago,60639,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-252-8100,,POINT(-87.7344511 41.9168415),-87.7344511,41.9168415,
Allstate Insurance,4357,W Diversey Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-384-6500,,POINT(-87.7365336 41.9315273),-87.7365336,41.9315273,
Alpha Baking,4501,W Fullerton Ave,,,,Chicago,,Active,Industrial,Finished goods,No,2019,,773-261-6000,,POINT(-87.7391114 41.9238355),-87.7391114,41.9238355,
Alpha Baking,2334,N Kilbourn Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Drct Sllng Estbmnts,773-663-1143,,POINT(-87.7395283 41.9238081),-87.7395283,41.9238081,
Alster Machining,4243,W Diversey Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Warehouse,No,2019,Ind Machinery Nec,773-384-2370,,POINT(-87.7328814 41.9315189),-87.7328814,41.9315189,
Amalbert Tax Corporation,4224,W Armitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Tax Retrn Prep Svcs,773-278-1780,,POINT(-87.7324889 41.9172938),-87.7324889,41.9172938,
American Realty of Illinois,4215,W Fullerton Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Rl Este Agnts Mgrs,773-252-2909,,POINT(-87.732383 41.9241103),-87.732383,41.9241103,
Andrade Auto Repair,4437,W Armitage Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Repair Svcs Nec,773-276-4683,,POINT(-87.737773 41.9167813),-87.737773,41.9167813,
Angela Cleaners,4053,W Armitage Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,,773-276-1789,,POINT(-87.728555 41.9169259),-87.728555,41.9169259,
Aqua Medtech,2236,N Keystone Ave,,,,Chicago,,Active,Personal Service,Beauty,Yes,2019,,773-216-1398,,POINT(-87.7281703 41.921916),-87.7281703,41.921916,
Arcoiris Family Cuts,4356,W Fullerton Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-276-7524,,POINT(-87.736382 41.9245099),-87.736382,41.9245099,
Armitage Dental,4235,W Armitage Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-342-1600,,POINT(-87.7328286 41.9169444),-87.7328286,41.9169444,
Armitage Hair,4257,W Armitage Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-276-4706,,POINT(-87.7337255 41.9169331),-87.7337255,41.9169331,
Armitage MRI,4020,W Armitage Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,MRI,773-227-9777,,POINT(-87.7274087736852 41.9171864857357),-87.72740877,41.91718649,
Armitage Operating Company,4001,W Armitage Ave,,,,Chicago,60639,Out of Business,Unknown,Unknown,No,2019,Gft Nvlty Svenr S,773-394-9818,,POINT(-87.7267102 41.9170022),-87.7267102,41.9170022,
Arroyo Home Inspection Service,4305,W Fullerton Ave,,,,Chicago,60639,Out of Business,Trade Service,Other,No,2019,Bus Services Nec,847-606-0106,,POINT(-87.7344347 41.9241288),-87.7344347,41.9241288,
Arzeta Bridal Shop,4043,W Armitage Ave,,,,Chicago,,Active,Trade Service,Florist,No,2019,Womens Clothng Store,773-486-0440,,POINT(-87.7282154 41.9169438),-87.7282154,41.9169438,
Astro Insulation Illinois,4505,W Armitage Ave,,,,Chicago,60639,Out of Business,Trade Service,Building trades,No,2019,Plstrng Dwall Ins,815-653-4900,,POINT(-87.7391272 41.916789),-87.7391272,41.916789,
Autoworks Quality Repair,4523,W Belmont Ave,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,Repair Svcs Nec,773-685-4460,,POINT(-87.7403072 41.938675),-87.7403072,41.938675,
Auxiliary Brewing,2241,N Keeler Ave,,,,Chicago,60639,Out of Business,Dining,Bar-grill,Yes,2019,,773-331-3073,,POINT(-87.7313154 41.9219877),-87.7313154,41.9219877,
Avon & Tupperware,4103,W Fullerton Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Ctlg Ml-Order Hses  Flower shop inside  773-486-0674,773-384-0727,,POINT(-87.7294592 41.9241302),-87.7294592,41.9241302,
Bach Custom Joinery,4337,W Fullerton Ave,,,,Chicago,60639,Out of Business,Retail,Other,No,2019,Millwork,773-301-3980,,POINT(-87.7355678 41.9241948),-87.7355678,41.9241948,
Bar-B-Que Industries Inc,4460,W Armitage Ave,,,,Chicago,60639,Out of Business,Dining,Restaurant,No,2019,Sausg Othr Prep MT,773-227-5400,,POINT(-87.7383049 41.917333),-87.7383049,41.917333,
Barry Elementary School,2828,N Kilbourn Ave,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Name changed from Chicago Public Schools,773-534-3455,,POINT(-87.7398779 41.9326996),-87.7398779,41.9326996,barry.cps.edu/
BBQ On Demand Mr. Gee's,4436,W Fullerton Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Eating Places,773-235-1166,,POINT(-87.738228 41.924541),-87.738228,41.924541,
Beauty Renovation Salon,4453,W Diversey Ave,,,,Chicago,,Active,Personal Service,Beauty,Yes,2019,,773-252-0898,,POINT(-87.7388897 41.9315234),-87.7388897,41.9315234,
Belmont Auto Repair,4549,W Belmont Ave,,,,Chicago,60641,Active,Trade Service,Vehicle services,No,2019,,773-981-9931,,POINT(-87.7415143 41.9387224),-87.7415143,41.9387224,
Belmont Cragin Hand Carwash,4415,W Altgeld St,,,,Chicago,60639,Out of Business,Trade Service,Vehicle services,No,2019,Carwashes,773-283-2438,,POINT(-87.7372919 41.9260484),-87.7372919,41.9260484,
Bendiceme Mattress,4052,W Armitage Ave,,,,Chicago,,Active,Retail,Housewares & furnishings,No,2019,,773-849-6242,,POINT(-87.7283387006842 41.9172323130712),-87.7283387,41.91723231,
Berrynice Photography,2123,N Tripp Ave,,,,Chicago,,Active,Trade Service,Photo studio,No,2019,,773-575-4981,,POINT(-87.7324503 41.9196468),-87.7324503,41.9196468,
Best Price Moving and Store,1830,N Kostner Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,No,2019,Lcl Trckg Wth Strge,773-661-0750,,POINT(-87.7369329 41.914519),-87.7369329,41.914519,
Best Rate Insurance,4436,W Fullerton Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-360-8221,,POINT(-87.738228 41.924541),-87.738228,41.924541,
Bethel,4338,W Fullerton Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Religious Orgnztns,773-384-1717,,POINT(-87.7357786 41.924646),-87.7357786,41.924646,
Bishop Conway Transitional Living Residence,1900,N Karlov Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Senior housing,No,2019,Apmnt Bldg Oprtrs Name changed from Cortland Manor Dev Corp,773-252-9941,,POINT(-87.7293822 41.9154505),-87.7293822,41.9154505,
Blue Tech,4301,W Fullerton Ave,,,,Chicago,60639,Active,Trade Service,Other repair,No,2019,,773-620-1677,,POINT(-87.734248 41.9241085),-87.734248,41.9241085,
Bonita's Restaurant,4138,W Armitage Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-757-9607,,POINT(-87.7305596118493 41.9171604604361),-87.73055961,41.91716046,
Bontanica La Ceiba,4038,W Armitage Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Saints and Physchic,708-714-4180,,POINT(-87.7281146 41.9173077),-87.7281146,41.9173077,
Boost Mobile,4001,W Armitage Ave,,,,Chicago,,Active,Trade Service,Tech service,No,2019,,773-698-8334,,POINT(-87.7267711674629 41.9171214886431),-87.72677117,41.91712149,
Boost Mobile,4354,W Fullerton Ave,,,,Chicago,,Active,Retail,Phones,No,2019,Radio Telephon Comm,773-276-9720,,POINT(-87.7363939 41.9247339),-87.7363939,41.9247339,
Botanical San Antonio,4249,W Armitage Ave,,,,Chicago,,Active,Retail,Drug,No,2019,,773-837-5273,,POINT(-87.7333675810358 41.9170505469777),-87.73336758,41.91705055,
Bright Metals Finishing,3905,W Armitage Ave,,,,Chicago,60647,Out of Business,Trade Service,Equipment rental,No,2019,Plating Polishing,773-486-2312,,POINT(-87.7243168 41.9170673),-87.7243168,41.9170673,
Bright Stars Home Daycare,2255,N Lowell Ave,,,,Chicago,,Active,Childcare and Schools,Home daycare,Yes,2019,,773-308-8878,,POINT(-87.7349906 41.9223634),-87.7349906,41.9223634,
Brite Dental,4343,W Armitage Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-235-9020,,POINT(-87.7356362 41.9167147),-87.7356362,41.9167147,
Brohman Industries,2635,N Kildare Ave,,,,Chicago,60639,Out of Business,Trade Service,Other,Yes,2019,Cnvtd Ppr Prdts Ne,630-761-8160,,POINT(-87.733756 41.929227),-87.733756,41.929227,
Budget Auto Parts & Supply,4435,W Belmont Ave,,,,Chicago,,Active,Retail,Auto Supply,No,2019,Mtr Vhcl Spls Prts,773-725-8700,,POINT(-87.7385797 41.938758),-87.7385797,41.938758,
Built Up Roofing,2840,N Kenneth Ave,,,,Chicago,60641,Out of Business,Trade Service,Building trades,Yes,2019,Courier Svc Exc Ai,773-899-3665,,POINT(-87.7383339 41.9328499),-87.7383339,41.9328499,
Burger King,4514,W Diversey Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Eating Places,773-202-8055,,POINT(-87.7399817 41.9319118),-87.7399817,41.9319118,
C and A Wireless Envios De Dinero,4420,W Diversey Ave,,,,Chicago,60639,Active,Retail,Phones,No,2019,,773-283-6699,,POINT(-87.7377543 41.9318317),-87.7377543,41.9318317,
C&A Hardware,4115,W Armitage Ave,,,,Chicago,,Active,Retail,Hardware,No,2019,,,,POINT(-87.7296269 41.9169344),-87.7296269,41.9169344,
C&E Disability Representative,4501,W Armitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Bus Services Nec,773-252-0427,,POINT(-87.7389402 41.9168989),-87.7389402,41.9168989,
Cars R Us,2336,N Pulaski Rd,,,,Chicago,,Active,Retail,Car-truck-motorcycle,No,2019,,773-289-4500,,POINT(-87.7270075 41.9237745),-87.7270075,41.9237745,
Casey Laskowski Funeral Home,4540,W Diversey Ave,,,,Chicago,,Active,Trade Service,Funeral,No,2019,Funerl Svc Crmtrie,773-777-6300,,POINT(-87.7411914 41.9318397),-87.7411914,41.9318397,
Castellanos Car Doors & Construction,2326,N Tripp Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Nonresid Constr Ne,773-799-1760,,POINT(-87.7330947 41.9233689),-87.7330947,41.9233689,
Caterpillar Cove Learning Center,2220,N Kostner Ave,,,,Chicago,,Active,Childcare and Schools,Home daycare,Yes,2019,,773-954-7896,,POINT(-87.7367252 41.9214199),-87.7367252,41.9214199,
Centro Cristiano Shalon,4220,W Armitage Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Hspl Spty Ex Psytrc,773-853-2126,,POINT(-87.7323814 41.9171982),-87.7323814,41.9171982,
Cermak Produce,4401,W Armitage Ave,,,,Chicago,,Out of Business,Retail,Large grocery,No,2019,Grocery Stores,773-227-4700,,POINT(-87.7366301 41.9167908),-87.7366301,41.9167908,
Cesars Quality Painting,2337,N Kilbourn Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Pntng Paper Hangin,773-844-3100,,POINT(-87.7386877 41.9236246),-87.7386877,41.9236246,
Challenge Printers,4354,W Armitage Ave,,,,Chicago,,Active,Trade Service,"Copy, mail, and print shops",Yes,2019,Commrcl Prtng Lith,773-252-0212,,POINT(-87.7359798 41.9171883),-87.7359798,41.9171883,
Champion Taekwondo USA,4300,W Armitage Ave,,,,Chicago,,Active,Fitness,Fitness art,No,2019,,773-563-5465,,POINT(-87.7340697797203 41.9170955114453),-87.73406978,41.91709551,
Chantico Mexican Grill,4457,W Diversey Ave,,,,Chicago,,Out of Business,Dining,Bar-grill,No,2019,Drinking Places,773-687-8279,,POINT(-87.7390443 41.9314914),-87.7390443,41.9314914,
Charismatic Christian Church,4416,W Belden Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Religious Orgnztns,773-556-8850,,POINT(-87.7375014 41.9226696),-87.7375014,41.9226696,
Chicago Auto Radiator Service,3911,W Armitage Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Mtr Vhcl Prts Used,773-342-4616,,POINT(-87.7245615 41.9169682),-87.7245615,41.9169682,
Chicago Bath,3101,N Lowell Ave,,,,Chicago,,Active,Trade Service,Indoor service,No,2019,Number changed from 312-275-5960  1 (312) 646 3962 is a non working number,800-263-9882,,POINT(-87.735626 41.937344),-87.735626,41.937344,luxurybath.com
Chicago Dryer Company,2200,N Pulaski Rd,,,,Chicago,,Active,Industrial,Finished goods,No,2019,Cmrcl Laundry Eqpmt,773-235-4430,,POINT(-87.726892 41.9210215),-87.726892,41.9210215,
Chicago Movers,4557,W Diversey Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Moving and storage,No,2019,Lcl Trckg W/O Strge,773-384-1000,,POINT(-87.7415378 41.9313405),-87.7415378,41.9313405,
Chicago Premier Realty,4415,W Fullerton Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Este Agnts Mgrs,773-395-8230,,POINT(-87.7372479 41.9240629),-87.7372479,41.9240629,
Chicago Puppy Place,4343,W Fullerton Ave,,,,Chicago,,Active,Trade Service,Animal care,No,2019,Nondurable Gds Nec closed until August 7 on vacation,773-227-8556,,POINT(-87.7358079 41.9241609),-87.7358079,41.9241609,
Chicago Rug Cleaning Service,4249,W Diversey Ave,,,,Chicago,,Out of Business,Trade Service,Indoor service,No,2019,Repair Svcs Nec,773-470-0141,,POINT(-87.7335829 41.9305238),-87.7335829,41.9305238,
Chicago Showbiz,4245,W Armitage Ave,,,,Chicago,60639,Out of Business,Retail,Small Grocery,No,2019,Eating Places,773-456-3246,,POINT(-87.7331872 41.9169),-87.7331872,41.9169,
Chicago Sign Systems,4200,W Diversey Ave,31,,,Chicago,,Active,Retail,Other,No,2019,Signs Advt Spcltie,773-342-2112,,POINT(-87.68729 41.9229998),-87.68729,41.9229998,
Chicago Singing Telegram,3016,N Kenneth Ave,,,,Chicago,60641,Out of Business,Arts and Entertainment,Other,Yes,2019,Bus Services Nec,773-685-4158,,POINT(-87.7384539 41.9358428),-87.7384539,41.9358428,
Chicago Tire & Service,4510,W Fullerton Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-395-4481,,POINT(-87.7396148 41.9246399),-87.7396148,41.9246399,
Chicagoland Metal Fabricators Supply,4549,W Belmont Ave,,,,Chicago,60641,Active,Industrial,Parts,No,2019,,773-202-0055,,POINT(-87.7415143 41.9387224),-87.7415143,41.9387224,
Christian Abba Father Center,2056,N Tripp Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-489-7150,,POINT(-87.7330922 41.9187805),-87.7330922,41.9187805,
Chucks Movers,4243,W Fullerton Ave,,,,Chicago,60639,Out of Business,"Wholesale, storage and transit",Moving and storage,Yes,2019,Transprtn Srvcs Ne,773-683-2337,,POINT(-87.733364 41.9241878),-87.733364,41.9241878,
Citgo,4357,W Belmont Ave,,,,Chicago,60641,Active,Retail,Gas station,No,2019,,773-628-7820,,POINT(-87.7368083 41.9386301),-87.7368083,41.9386301,
City of Chicago,4345,W Armitage Ave,FL 1,,,Chicago,60639,Out of Business,Other,Other,No,2019,Admn Soc Mnpwr Pgm,312-744-2014,,POINT(-87.7360902 41.9166872),-87.7360902,41.9166872,
Classic Vending,3912,W McLean Ave,Ste B,,,Chicago,60647,Out of Business,"Wholesale, storage and transit",Wholesalers,No,2019,Merch Mach Operatrs,773-252-7000,,POINT(-87.7260656 41.9183119),-87.7260656,41.9183119,
Clean Edge Painting,3005,N Kenneth Ave,,,,Chicago,60641,Out of Business,Trade Service,Other,Yes,2019,Pntng Paper Hangin,773-504-5559,,POINT(-87.7378707 41.9355116),-87.7378707,41.9355116,
Cobblestone Realty,4056,W Armitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,847-906-3352,,POINT(-87.7283894438197 41.9172318277794),-87.72838944,41.91723183,
Coin Borges Laundromat,4018,W Armitage Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,No phone number/website,,,POINT(-87.7273239 41.9173665),-87.7273239,41.9173665,
Coin Laundry and Dry Cleaning,4350,W Armitage Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",Yes,2019,,773-904-8798,,POINT(-87.7359029 41.9172255),-87.7359029,41.9172255,
